word,part_of_speech,english_word,sense
potet,noun,potato,plant tuber eaten as starchy vegetable
jordeple,noun,potato,plant tuber eaten as starchy vegetable
pund,noun,pound,unit of mass (16 ounces avoirdupois)
pund,noun,pound,unit of currency
øving,noun,practice,repetition of an activity to improve skill
trening,noun,practice,repetition of an activity to improve skill
praksis,noun,practice,"customary action, habit, or behaviour"
førebu,verb,prepare,to make ready for a specific future purpose
noverande,adj,present,pertaining to the current time
problem,noun,problem,difficulty
produkt,noun,product,commodity for sale
vare,noun,product,commodity for sale
prosjekt,noun,project,planned endeavor
leggja,verb,put,to place something somewhere
setja,verb,put,to place something somewhere
stilla,verb,put,to place something somewhere
plassere,verb,put,to place something somewhere
firedel,noun,quarter,one of four equal parts — see also one-fourth
fjerdedel,noun,quarter,one of four equal parts — see also one-fourth
kvartal,noun,quarter,period of three months
spørsmål,noun,question,"sentence, phrase or word"
stille,adj,quiet,with little sound
stille,adj,quiet,not talking
radio,noun,radio,technology
radio,noun,radio,receiver
radio,noun,radio,transmitter
regn,noun,rain,condensed water from a cloud
lesa,verb,read,to look at and interpret letters or other information
lesa,verb,read,to speak aloud words or other information that is written
lesa,verb,read,"to interpret or infer a meaning, significance, thought, intention, etc. from"
lesar,noun,reader,person who reads a publication
lesing,noun,reading,process of interpreting written language
raud,adj,red,having red as its colour
restaurant,noun,restaurant,an eating establishment in which diners are served food
resultat,noun,result,that which results
utfall,noun,result,that which results
retur,noun,return,act of returning
avkastning,noun,return,finance: gain or loss from an investment
ris,noun,rice,plants
ris,noun,rice,seeds used as food
rik,adj,rich,having wealth
ri,verb,ride,"to transport oneself by sitting on and directing a horse, bicycle etc."
kjøyre,verb,ride,to be transported in a vehicle as a passenger
rett,adj,right,"straight, not bent"
riktig,adj,right,"complying with justice, correct — see also be right"
rett,adj,right,"complying with justice, correct — see also be right"
korrekt,adj,right,"complying with justice, correct — see also be right"
høgre,adj,right,"of direction, opposite of left"
rett,noun,right,legal or moral entitlement
riktigheit,noun,right,legal or moral entitlement
høgre sida,noun,right,"right, not left, side"
veg,noun,road,a way for travel
rutine,noun,routine,course of action to be followed regularly; a standard procedure
rutine,noun,routine,"set of normal procedures, often performed mechanically"
regel,noun,rule,regulation
køyra,verb,run,"to execute or carry out a plan, procedure or program"
salatrett,noun,salad,food
salt,noun,salt,sodium chloride
salt,noun,salt,compound of an acid and a base
same,adj,same,not different as regards self; identical
liknande,adj,same,"similar, alike"
sandwich,noun,sandwich,dish — see also open sandwich
smørbrød,noun,sandwich,dish — see also open sandwich
seia,verb,say,to pronounce
seie,verb,say,to pronounce
seia,verb,say,to communicate verbally or in writing
seie,verb,say,to communicate verbally or in writing
seia,verb,say,to indicate in a written form
seie,verb,say,to indicate in a written form
stim,noun,school,a group of fish
flokk,noun,school,a group of fish
skule,noun,school,an institution dedicated to teaching and learning
skole,noun,school,an institution dedicated to teaching and learning
vitskap,noun,science,collective discipline of learning acquired through the scientific method
vitskap,noun,science,particular discipline or branch of learning
forskar,noun,scientist,one whose activities make use of the scientific method
vitskapsmann,noun,scientist,one whose activities make use of the scientific method
vitskapskvinne,noun,scientist,one whose activities make use of the scientific method
sekund,noun,second,one-sixtieth of a minute; SI unit of time
sekund,noun,second,unit of angular measure
bogesekund,noun,second,unit of angular measure
sekund,noun,second,"short, indeterminate amount of time"
augeblink,noun,second,"short, indeterminate amount of time"
augneblink,noun,second,"short, indeterminate amount of time"
sekund,noun,second,music: interval between two adjacent notes
seksjon,noun,section,"part, piece or subdivision of anything"
sjå,verb,see,perceive with the eyes
skjorte,noun,shirt,article of clothing
sko,noun,shoe,protective covering for the foot
butikk,noun,shop,establishment that sells goods
forretning,noun,shop,establishment that sells goods
kort,adj,short,having a small distance between ends or edges
regnskur,noun,shower,brief fall of rain
skur,noun,shower,brief fall of rain
dusj,noun,shower,device for bathing
styrt,noun,shower,device for bathing
dusj,noun,shower,instance of using of this device
styrt,noun,shower,instance of using of this device
regn,noun,shower,quantity of something that has characteristics of a rain shower
liknande,adj,similar,"having traits or characteristics in common; alike, comparable"
syngja,verb,sing,to produce harmonious sounds with one’s voice
songar,noun,singer,person who sings (male or generic term)
songarinne,noun,singer,female person who sings
søster,noun,sister,woman or girl having the same parents
syster,noun,sister,woman or girl having the same parents
stakk,noun,skirt,article of clothing
skjørt,noun,skirt,article of clothing
dos,noun,skirt,article of clothing
sova,verb,sleep,to rest in state of reduced consciousness
liten,adj,small,"minuscule or lowercase, referring to written letters"
flott,adj,smart,good-looking
slange,noun,snake,legless reptile
snø,noun,snow,"partly frozen, crystalline state of water that falls from the atmosphere as precipitation in flakes; falling of such flakes; accumulation of them as a white layer"
snø,verb,snow,have snow fall from the atmosphere
snøe,verb,snow,have snow fall from the atmosphere
son,noun,son,a male person in relation to his parents
song,noun,song,music with words
sund,noun,sound,long narrow inlet
lyd,noun,sound,sensation perceived by the ear
ljod,noun,sound,sensation perceived by the ear
lyd,noun,sound,vibration capable of causing this
ljod,noun,sound,vibration capable of causing this
suppe,noun,soup,dish
sør,noun,south,compass point
verdsrom,noun,space,area beyond atmosphere of planets
plass,noun,space,bounded or specific physical extent
snakka,verb,speak,to communicate with one's voice using words
tala,verb,speak,to communicate with one's voice using words
spesiell,adj,special,distinguished by a unique or unusual quality
spesial,adj,special,distinguished by a unique or unusual quality
stava,verb,spell,to write or say the letters that form a word
stavemåte,noun,spelling,manner of spelling of words; correct spelling
idrett,noun,sport,any athletic activity that uses physical skills
sport,noun,sport,any athletic activity that uses physical skills
vår,noun,spring,season between winter and summer in temperate climates
fjør,noun,spring,device made of flexible material
stjerne,noun,star,"a celestial body appearing as a point of light on the clear night sky, whose position is relatively fixed with respect to each other"
stjerne,noun,star,celebrity
stjerne,noun,star,quality rating symbol
stasjon,noun,station,place where a vehicle may stop
enno,adv,still,"up to a time, as in the preceding time"
ennå,adv,still,"up to a time, as in the preceding time"
framleis,adv,still,"up to a time, as in the preceding time"
endå,adv,still,to an even greater degree
enda,adv,still,to an even greater degree
stoppestad,noun,stop,place to get on and off mass transport
stoppa,verb,stop,to cease moving
stogga,verb,stop,to cease moving
gate,noun,street,paved part of road in a village or a town
student,noun,student,person who studies a subject
student,noun,student,person enrolled at a university — see also university student
studium,noun,study,mental effort to acquire knowledge
studie,noun,study,mental effort to acquire knowledge
fag,noun,subject,particular area of study
undersått,noun,subject,citizen in a monarchy
undersått,noun,subject,"person ruled over by another, especially a monarch or state authority"
suksess,noun,success,achievement of one's aim or goal
suksess,noun,success,person who achieves his or her goals
sukker,noun,sugar,sucrose from sugar cane or sugar beet used to sweeten food and drink
sukker,noun,sugar,any of a series of carbohydrates used by organisms to store energy
sumar,noun,summer,hottest season
sommar,noun,summer,hottest season
supermarknad,noun,supermarket,store
genser,noun,sweater,similar garment worn for warmth
symja,verb,swim,move through water
symje,verb,swim,move through water
svømma,verb,swim,move through water
symjing,noun,swimming,human activity of moving oneself through water
bord,noun,table,item of furniture
ta,verb,take,to get into one's hands or control
taka,verb,take,to get into one's hands or control
gripa,verb,take,to get into one's hands or control
taka,verb,take,to receive or accept
taka imot,verb,take,to receive or accept
drosje,noun,taxi,vehicle available for public hire
taxi,noun,taxi,vehicle available for public hire
taksi,noun,taxi,vehicle available for public hire
te,noun,tea,dried leaves of tea plant
te,noun,tea,drink made from leaves of tea plant
lærar,noun,teacher,person who teaches
lærarinne,noun,teacher,woman who teaches
spann,noun,team,set of draught animals
lag,noun,team,group of people
team,noun,team,group of people
tenåring,noun,teenager,person aged between thirteen and nineteen
telefon,noun,telephone,a device used for two-way talking with other people
fjernsyn,noun,television,device for receiving television signals
TV,noun,television,device for receiving television signals
fjernsynsapparat,noun,television,device for receiving television signals
tennis,noun,tennis,sport played by two or four players with strung racquets
tekst,noun,text,a written passage
teater,noun,theater,place or building
ting,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
tenkja,verb,think,"to ponder, to go over in one's head"
tenkja,verb,think,communicate to oneself in one’s mind
synast,verb,think,be of the opinion that
tykkje,verb,think,be of the opinion that
meine,verb,think,be of the opinion that
tru,verb,think,"guess, reckon"
anta,verb,think,"guess, reckon"
tørst,adj,thirsty,needing to drink
billett,noun,ticket,admission to entertainment
billett,noun,ticket,pass for transportation
tid,noun,time,measurement under some system of the time of day or moment in time
gong,noun,time,instance or occurrence
trøytt,adj,tired,in need of rest or sleep
tittel,noun,title,prefix or suffix added to a name
tittel,noun,title,"name of a book, etc"
tittel,noun,title,subject of a writing
i dag,adv,today,on the current day
i dag,noun,today,today (noun)
saman,adv,together,"at the same time, in the same place"
saman,adv,together,into one place
pynting,noun,toilet,personal grooming
omkledingsrom,noun,toilet,dressing room
toalett,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
do,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
WC,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
klosett,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
toalett,noun,toilet,"fixture used for urination and defecation — see also flush toilet, squat toilet, chemical toilet, urinal, latrine"
vassklosett,noun,toilet,"fixture used for urination and defecation — see also flush toilet, squat toilet, chemical toilet, urinal, latrine"
tomatplante,noun,tomato,tomato plant
tomat,noun,tomato,tomato plant
tomat,noun,tomato,fruit
i morgon,adv,tomorrow,on the day after the present day
i kveld,adv,tonight,during today's evening
i natt,adv,tonight,during today's nighttime
òg,adv,too,likewise
også,adv,too,likewise
med,adv,too,likewise
tann,noun,tooth,anatomy: tooth
tann,noun,tooth,saw tooth
emne,noun,topic,subject; theme
tema,noun,topic,subject; theme
by,noun,town,settlement
trafikk,noun,traffic,pedestrians or vehicles on roads or on the air
ferdsel,noun,traffic,pedestrians or vehicles on roads or on the air
tog,noun,train,line of connected cars or carriages
reisa,verb,travel,be on a journey
ferdast,verb,travel,be on a journey
tre,noun,tree,large woody plant
lastebil,noun,truck,"heavier motor vehicle designed to carry goods — see also semi-trailer truck, pickup truck"
type,noun,type,grouping based on shared characteristics
paraply,noun,umbrella,cloth-covered frame used for protection against rain or sun
universitet,noun,university,institution of higher education
bruka,verb,use,"employ, apply"
tenleg,adj,useful,having a practical or beneficial use
ferie,noun,vacation,period of leisure time
grønsak,noun,vegetable,a plant raised for some edible part of it
grønsak,noun,vegetable,edible part of such a plant
grønnsak,noun,vegetable,a person whose brain has been damaged
veldig,adv,very,to a high degree
ovleg,adv,very,to a high degree
video,noun,video,"television show, movie"
video,noun,video,film clip
besøk,noun,visit,single act of visiting
visitt,noun,visit,single act of visiting
anløp,noun,visit,single act of visiting
gjeste,verb,visit,to go and meet (someone)
venta,verb,wait,delay until some event
bie,verb,wait,delay until some event
servitør,noun,waiter,a server in a restaurant or similar
kelner,noun,waiter,a server in a restaurant or similar
vakna,verb,wake,to stop sleeping
gåtur,noun,walk,trip made by walking
spasertur,noun,walk,trip made by walking
mur,noun,wall,structure built for defense surrounding an area
vegg,noun,wall,substantial structure acting as side or division in a building
vatn,noun,water,inorganic compound H₂O
veg,noun,way,"road, direction, path"
ha på seg,verb,wear,to have on (clothes or accessories)
vêr,noun,weather,state of the atmosphere
nettside,noun,website,a collection of pages on the World Wide Web
heimeside,noun,website,a collection of pages on the World Wide Web
veke,noun,week,period of seven days
vika (Høgnorsk),noun,week,period of seven days
helg,noun,weekend,break in the working week
kjærkommen,adj,welcome,whose arrival is a cause of joy
kjærkomen,adj,welcome,whose arrival is a cause of joy
velkomen,adj,welcome,whose arrival is a cause of joy
velkommen,adj,welcome,whose arrival is a cause of joy
vestleg,adj,west,towards the west
vestre,adj,west,towards the west
vestleg,adj,west,western
vestre,adj,west,western
vest,noun,west,compass point
kor,adv,where,at what place; to what place; from what place
kvar,adv,where,at what place; to what place; from what place
kor,adv,where,at or in which place
kvar,adv,where,at or in which place
kor,adv,where,the place in which
kvar,adv,where,the place in which
der,adv,where,the place in which
kvit,adj,white,bright and colourless
kvit,noun,white,color
korfor,adv,why,for what reason
kvifor,adv,why,for what reason
hustru,noun,wife,female partner in a marriage
kone,noun,wife,female partner in a marriage
frue,noun,wife,female partner in a marriage
vindauge,noun,window,opening for light and air
vindauga,noun,window,opening for light and air
vindauge,noun,window,period of time
vindauge,noun,window,period of time
vindauge,noun,window,area on a computer screen
vindauga,noun,window,area on a computer screen
vin,noun,wine,alcoholic beverage made from grapes
vinter,noun,winter,"fourth season, marked by short days and the lowest temperatures"
kvinne,noun,woman,adult female person
dame,noun,woman,adult female person
vidunderleg,adj,wonderful,"excellent, extremely impressive"
ord,noun,word,unit of language
arbeid,noun,work,"labour, employment, occupation, job"
jobb,noun,work,"labour, employment, occupation, job"
verk,noun,work,"labour, employment, occupation, job"
arbeidar,noun,worker,person who performs labor
arbeidsmann,noun,worker,person who performs labor
verd,noun,world,human collective existence
heim,noun,world,human collective existence
verd,noun,world,the Earth
klode,noun,world,the Earth
skriva,verb,write,"to form letters, etc."
skriva,verb,write,to send a letter to
skriva,verb,write,to be the author of
skriva,verb,write,to be an author
skrift,noun,writing,written letters or symbols
feil,adj,wrong,incorrect
år,noun,year,time it takes for the Earth to complete one revolution around the Sun
i går,adv,yesterday,on the day before today
gårdag,noun,yesterday,day before today
gårsdag,noun,yesterday,day before today
